patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
494981,26,31,43,25,40,5,0.6046511627906976,0.625,0.8387096774193549,0.10416666666666667
495134,11,13,28,11,28,2,0.39285714285714285,0.39285714285714285,0.8461538461538461,0.06666666666666667
495280,33,39,69,31,61,6,0.4782608695652174,0.5081967213114754,0.8461538461538461,0.08
495423,5,5,13,4,12,0,0.38461538461538464,0.3333333333333333,1.0,0.0
495479,5,7,6,5,6,2,0.8333333333333334,0.8333333333333334,0.7142857142857143,0.25
495511,21,26,29,21,28,5,0.7241379310344828,0.75,0.8076923076923077,0.14705882352941177
495594,7,9,9,7,9,2,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.18181818181818182
495603,9,13,24,9,24,4,0.375,0.375,0.6923076923076923,0.14285714285714285
495605,17,22,32,16,31,5,0.53125,0.5161290322580645,0.7727272727272727,0.13513513513513514
495692,35,43,44,35,44,8,0.7954545454545454,0.7954545454545454,0.813953488372093,0.15384615384615385
495923,36,51,46,34,43,15,0.782608695652174,0.7906976744186046,0.7058823529411765,0.2459016393442623
496145,22,27,39,20,36,5,0.5641025641025641,0.5555555555555556,0.8148148148148148,0.11363636363636363
496166,13,13,30,13,29,0,0.43333333333333335,0.4482758620689655,1.0,0.0
496176,24,27,46,24,45,3,0.5217391304347826,0.5333333333333333,0.8888888888888888,0.061224489795918366
496177,17,18,32,15,29,1,0.53125,0.5172413793103449,0.9444444444444444,0.030303030303030304
496389,13,17,31,12,29,4,0.41935483870967744,0.41379310344827586,0.7647058823529411,0.11428571428571428
496403,18,21,25,18,25,3,0.72,0.72,0.8571428571428571,0.10714285714285714
496471,14,16,18,12,16,2,0.7777777777777778,0.75,0.875,0.1
496565,5,5,9,5,9,0,0.5555555555555556,0.5555555555555556,1.0,0.0
497416,2,2,4,2,4,0,0.5,0.5,1.0,0.0
497533,14,15,23,14,23,1,0.6086956521739131,0.6086956521739131,0.9333333333333333,0.041666666666666664
497640,15,18,23,13,21,3,0.6521739130434783,0.6190476190476191,0.8333333333333334,0.11538461538461539
497651,13,16,22,13,22,3,0.5909090909090909,0.5909090909090909,0.8125,0.12
497664,12,14,34,12,33,2,0.35294117647058826,0.36363636363636365,0.8571428571428571,0.05555555555555555
497794,22,29,40,19,37,7,0.55,0.5135135135135135,0.7586206896551724,0.14893617021276595
497825,19,22,23,18,22,3,0.8260869565217391,0.8181818181818182,0.8636363636363636,0.11538461538461539
497867,23,30,40,23,40,7,0.575,0.575,0.7666666666666667,0.14893617021276595
498067,6,6,12,6,12,0,0.5,0.5,1.0,0.0
498090,13,13,25,12,23,0,0.52,0.5217391304347826,1.0,0.0
498120,8,10,12,8,12,2,0.6666666666666666,0.6666666666666666,0.8,0.14285714285714285
498260,8,8,10,8,10,0,0.8,0.8,1.0,0.0
498269,17,26,36,17,36,9,0.4722222222222222,0.4722222222222222,0.6538461538461539,0.2
498296,38,48,60,38,60,10,0.6333333333333333,0.6333333333333333,0.7916666666666666,0.14285714285714285
498302,32,38,60,32,60,6,0.5333333333333333,0.5333333333333333,0.8421052631578947,0.09090909090909091
498388,22,28,30,22,30,6,0.7333333333333333,0.7333333333333333,0.7857142857142857,0.16666666666666666
498393,29,38,49,29,49,9,0.5918367346938775,0.5918367346938775,0.7631578947368421,0.15517241379310345
498411,21,23,28,21,28,2,0.75,0.75,0.9130434782608695,0.06666666666666667
498495,12,16,17,12,17,4,0.7058823529411765,0.7058823529411765,0.75,0.19047619047619047
498511,14,14,39,14,38,0,0.358974358974359,0.3684210526315789,1.0,0.0
498622,21,28,40,20,38,7,0.525,0.5263157894736842,0.75,0.14893617021276595
498675,9,13,18,9,18,4,0.5,0.5,0.6923076923076923,0.18181818181818182
498787,5,7,9,5,9,2,0.5555555555555556,0.5555555555555556,0.7142857142857143,0.18181818181818182
498880,5,7,5,5,5,2,1.0,1.0,0.7142857142857143,0.2857142857142857
498885,3,3,3,3,3,0,1.0,1.0,1.0,0.0
498898,1,1,1,1,1,0,1.0,1.0,1.0,0.0
499466,2,4,2,2,2,2,1.0,1.0,0.5,0.5
499468,4,5,4,4,4,1,1.0,1.0,0.8,0.2
499497,12,16,13,12,13,4,0.9230769230769231,0.9230769230769231,0.75,0.23529411764705882
499509,8,10,10,8,10,2,0.8,0.8,0.8,0.16666666666666666
499516,10,13,12,10,12,3,0.8333333333333334,0.8333333333333334,0.7692307692307693,0.2
499530,3,5,3,2,2,2,1.0,1.0,0.6,0.4
499536,3,4,5,3,5,1,0.6,0.6,0.75,0.16666666666666666
499638,6,9,6,6,6,3,1.0,1.0,0.6666666666666666,0.3333333333333333
499666,8,12,8,8,8,4,1.0,1.0,0.6666666666666666,0.3333333333333333
499671,7,8,7,7,7,1,1.0,1.0,0.875,0.125
499824,12,16,12,12,12,4,1.0,1.0,0.75,0.25
499869,23,28,53,23,53,5,0.4339622641509434,0.4339622641509434,0.8214285714285714,0.08620689655172414
499936,2,4,4,2,3,2,0.5,0.6666666666666666,0.5,0.3333333333333333
499950,11,14,14,11,14,3,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.17647058823529413
500015,8,8,20,8,17,0,0.4,0.47058823529411764,1.0,0.0
500034,9,9,13,9,12,0,0.6923076923076923,0.75,1.0,0.0
500037,14,16,17,14,17,2,0.8235294117647058,0.8235294117647058,0.875,0.10526315789473684
500082,12,14,16,10,14,2,0.75,0.7142857142857143,0.8571428571428571,0.1111111111111111
500115,6,6,6,6,6,0,1.0,1.0,1.0,0.0
500141,22,24,29,21,28,2,0.7586206896551724,0.75,0.9166666666666666,0.06451612903225806
500224,11,17,15,11,15,6,0.7333333333333333,0.7333333333333333,0.6470588235294118,0.2857142857142857
500366,10,16,13,10,13,6,0.7692307692307693,0.7692307692307693,0.625,0.3157894736842105
501006,5,5,5,5,5,0,1.0,1.0,1.0,0.0
501103,4,5,7,4,7,1,0.5714285714285714,0.5714285714285714,0.8,0.125
501136,8,13,11,8,11,5,0.7272727272727273,0.7272727272727273,0.6153846153846154,0.3125
501207,7,10,9,7,9,3,0.7777777777777778,0.7777777777777778,0.7,0.25
501283,15,17,24,15,24,2,0.625,0.625,0.8823529411764706,0.07692307692307693
501298,9,10,22,7,20,1,0.4090909090909091,0.35,0.9,0.043478260869565216
501397,5,9,8,5,8,4,0.625,0.625,0.5555555555555556,0.3333333333333333
501411,4,6,6,4,6,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25
501464,14,14,15,14,15,0,0.9333333333333333,0.9333333333333333,1.0,0.0
501533,8,11,14,8,14,3,0.5714285714285714,0.5714285714285714,0.7272727272727273,0.17647058823529413
501541,1,1,2,1,2,0,0.5,0.5,1.0,0.0
502533,5,7,11,5,11,2,0.45454545454545453,0.45454545454545453,0.7142857142857143,0.15384615384615385
502567,8,9,12,8,12,1,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.07692307692307693
502584,7,8,7,7,7,1,1.0,1.0,0.875,0.125
502595,2,2,2,2,2,0,1.0,1.0,1.0,0.0
502598,2,2,2,2,2,0,1.0,1.0,1.0,0.0
502665,10,11,14,10,14,1,0.7142857142857143,0.7142857142857143,0.9090909090909091,0.06666666666666667
502696,7,7,7,7,7,0,1.0,1.0,1.0,0.0
502708,9,10,12,8,11,1,0.75,0.7272727272727273,0.9,0.07692307692307693
502794,5,8,10,5,9,3,0.5,0.5555555555555556,0.625,0.23076923076923078
502835,3,4,3,3,3,1,1.0,1.0,0.75,0.25
502888,7,9,11,7,11,2,0.6363636363636364,0.6363636363636364,0.7777777777777778,0.15384615384615385
