patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
491131,11,12,15,11,15,1,0.7333333333333333,0.7333333333333333,0.9166666666666666,0.0625
491205,19,25,36,16,33,6,0.5277777777777778,0.48484848484848486,0.76,0.14285714285714285
491301,37,39,52,36,51,2,0.7115384615384616,0.7058823529411765,0.9487179487179487,0.037037037037037035
491320,35,37,55,34,53,2,0.6363636363636364,0.6415094339622641,0.9459459459459459,0.03508771929824561
491335,23,26,49,21,46,3,0.46938775510204084,0.45652173913043476,0.8846153846153846,0.057692307692307696
491340,19,23,42,17,38,4,0.4523809523809524,0.4473684210526316,0.8260869565217391,0.08695652173913043
491410,14,14,18,14,18,0,0.7777777777777778,0.7777777777777778,1.0,0.0
491462,6,6,7,6,7,0,0.8571428571428571,0.8571428571428571,1.0,0.0
491475,2,2,2,2,2,0,1.0,1.0,1.0,0.0
491479,4,4,4,4,4,0,1.0,1.0,1.0,0.0
491570,3,4,3,3,3,1,1.0,1.0,0.75,0.25
492565,5,5,6,4,5,0,0.8333333333333334,0.8,1.0,0.0
492624,18,20,23,18,23,2,0.782608695652174,0.782608695652174,0.9,0.08
492637,22,25,41,20,38,3,0.5365853658536586,0.5263157894736842,0.88,0.06818181818181818
492762,23,26,44,23,44,3,0.5227272727272727,0.5227272727272727,0.8846153846153846,0.06382978723404255
492765,29,35,51,28,50,6,0.5686274509803921,0.56,0.8285714285714286,0.10526315789473684
492794,32,32,50,28,45,0,0.64,0.6222222222222222,1.0,0.0
492796,30,30,55,25,49,0,0.5454545454545454,0.5102040816326531,1.0,0.0
492903,28,29,49,23,43,1,0.5714285714285714,0.5348837209302325,0.9655172413793104,0.02
492962,34,41,55,31,52,7,0.6181818181818182,0.5961538461538461,0.8292682926829268,0.11290322580645161
492993,29,30,52,27,50,1,0.5576923076923077,0.54,0.9666666666666667,0.018867924528301886
493035,11,11,19,11,19,0,0.5789473684210527,0.5789473684210527,1.0,0.0
493068,21,23,35,21,35,2,0.6,0.6,0.9130434782608695,0.05405405405405406
493084,4,4,4,4,4,0,1.0,1.0,1.0,0.0
493105,3,3,12,3,11,0,0.25,0.2727272727272727,1.0,0.0
493155,15,19,24,15,24,4,0.625,0.625,0.7894736842105263,0.14285714285714285
493243,9,9,11,9,11,0,0.8181818181818182,0.8181818181818182,1.0,0.0
493266,5,7,6,4,5,2,0.8333333333333334,0.8,0.7142857142857143,0.25
493413,19,22,46,18,44,3,0.41304347826086957,0.4090909090909091,0.8636363636363636,0.061224489795918366
493426,27,30,57,24,48,3,0.47368421052631576,0.5,0.9,0.05
493496,33,38,64,28,57,5,0.515625,0.49122807017543857,0.868421052631579,0.07246376811594203
493497,37,41,84,32,78,4,0.44047619047619047,0.41025641025641024,0.9024390243902439,0.045454545454545456
493543,43,45,71,43,71,2,0.6056338028169014,0.6056338028169014,0.9555555555555556,0.0273972602739726
493587,4,4,11,3,9,0,0.36363636363636365,0.3333333333333333,1.0,0.0
493725,22,23,44,20,41,1,0.5,0.4878048780487805,0.9565217391304348,0.022222222222222223
493757,23,24,38,21,35,1,0.6052631578947368,0.6,0.9583333333333334,0.02564102564102564
493774,21,21,32,19,29,0,0.65625,0.6551724137931034,1.0,0.0
493807,14,14,21,14,21,0,0.6666666666666666,0.6666666666666666,1.0,0.0
493842,22,27,24,21,23,5,0.9166666666666666,0.9130434782608695,0.8148148148148148,0.1724137931034483
494812,17,19,22,17,21,2,0.7727272727272727,0.8095238095238095,0.8947368421052632,0.08333333333333333
494821,3,5,3,3,3,2,1.0,1.0,0.6,0.4
494847,31,36,43,28,39,5,0.7209302325581395,0.717948717948718,0.8611111111111112,0.10416666666666667
