patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
500367,1,4,3,1,3,3,0.3333333333333333,0.3333333333333333,0.25,0.5
501007,0,9,5,0,5,9,0.0,0.0,0.0,0.6428571428571429
501104,0,9,7,0,7,9,0.0,0.0,0.0,0.5625
501137,0,9,13,0,13,9,0.0,0.0,0.0,0.4090909090909091
501208,1,12,11,1,11,11,0.09090909090909091,0.09090909090909091,0.08333333333333333,0.5
501284,0,12,19,0,18,12,0.0,0.0,0.0,0.3870967741935484
501300,0,7,22,0,20,7,0.0,0.0,0.0,0.2413793103448276
501398,0,5,7,0,7,5,0.0,0.0,0.0,0.4166666666666667
501412,0,6,8,0,8,6,0.0,0.0,0.0,0.42857142857142855
501465,0,5,10,0,10,5,0.0,0.0,0.0,0.3333333333333333
501534,0,3,16,0,16,3,0.0,0.0,0.0,0.15789473684210525
501542,0,3,2,0,2,3,0.0,0.0,0.0,0.6
502534,1,8,15,1,15,7,0.06666666666666667,0.06666666666666667,0.125,0.3181818181818182
502568,0,7,7,0,7,7,0.0,0.0,0.0,0.5
502585,0,7,6,0,6,7,0.0,0.0,0.0,0.5384615384615384
502597,0,3,2,0,2,3,0.0,0.0,0.0,0.6
502599,0,4,2,0,2,4,0.0,0.0,0.0,0.6666666666666666
502666,0,15,14,0,14,15,0.0,0.0,0.0,0.5172413793103449
502697,0,7,10,0,10,7,0.0,0.0,0.0,0.4117647058823529
502709,0,9,11,0,10,9,0.0,0.0,0.0,0.45
502795,0,5,4,0,4,5,0.0,0.0,0.0,0.5555555555555556
502836,0,5,4,0,4,5,0.0,0.0,0.0,0.5555555555555556
502837,0,10,3,0,3,10,0.0,0.0,0.0,0.7692307692307693
502889,1,9,13,1,13,8,0.07692307692307693,0.07692307692307693,0.1111111111111111,0.38095238095238093
502973,0,15,21,0,21,15,0.0,0.0,0.0,0.4166666666666667
503075,0,7,7,0,7,7,0.0,0.0,0.0,0.5
503175,0,2,1,0,1,2,0.0,0.0,0.0,0.6666666666666666
503260,1,13,24,1,23,12,0.041666666666666664,0.043478260869565216,0.07692307692307693,0.3333333333333333
503298,1,9,14,1,14,8,0.07142857142857142,0.07142857142857142,0.1111111111111111,0.36363636363636365
503907,0,10,7,0,7,10,0.0,0.0,0.0,0.5882352941176471
503938,0,13,8,0,8,13,0.0,0.0,0.0,0.6190476190476191
503963,0,11,8,0,8,11,0.0,0.0,0.0,0.5789473684210527
504020,0,1,2,0,2,1,0.0,0.0,0.0,0.3333333333333333
504099,1,20,16,1,16,19,0.0625,0.0625,0.05,0.5428571428571428
504134,0,13,15,0,15,13,0.0,0.0,0.0,0.4642857142857143
504142,0,7,7,0,6,7,0.0,0.0,0.0,0.5
504148,0,7,8,0,8,7,0.0,0.0,0.0,0.4666666666666667
504224,0,6,3,0,3,6,0.0,0.0,0.0,0.6666666666666666
504288,4,31,56,4,55,27,0.07142857142857142,0.07272727272727272,0.12903225806451613,0.3253012048192771
504305,8,39,43,8,43,31,0.18604651162790697,0.18604651162790697,0.20512820512820512,0.4189189189189189
504342,4,31,37,4,37,27,0.10810810810810811,0.10810810810810811,0.12903225806451613,0.421875
504403,2,23,26,2,25,21,0.07692307692307693,0.08,0.08695652173913043,0.44680851063829785
504512,9,35,55,9,55,26,0.16363636363636364,0.16363636363636364,0.2571428571428571,0.32098765432098764
504554,2,30,40,2,40,28,0.05,0.05,0.06666666666666667,0.4117647058823529
504666,1,23,16,1,16,22,0.0625,0.0625,0.043478260869565216,0.5789473684210527
504676,0,12,46,0,45,12,0.0,0.0,0.0,0.20689655172413793
504691,0,12,24,0,24,12,0.0,0.0,0.0,0.3333333333333333
504781,2,26,35,2,35,24,0.05714285714285714,0.05714285714285714,0.07692307692307693,0.4067796610169492
504814,1,17,22,1,22,16,0.045454545454545456,0.045454545454545456,0.058823529411764705,0.42105263157894735
504843,0,7,30,0,30,7,0.0,0.0,0.0,0.1891891891891892
504846,0,5,9,0,9,5,0.0,0.0,0.0,0.35714285714285715
504870,0,12,13,0,13,12,0.0,0.0,0.0,0.48
504888,2,18,29,2,29,16,0.06896551724137931,0.06896551724137931,0.1111111111111111,0.35555555555555557
504916,1,16,31,1,30,15,0.03225806451612903,0.03333333333333333,0.0625,0.32608695652173914
505017,0,4,5,0,5,4,0.0,0.0,0.0,0.4444444444444444
505059,0,1,1,0,1,1,0.0,0.0,0.0,0.5
505072,0,3,1,0,1,3,0.0,0.0,0.0,0.75
505108,2,14,9,2,9,12,0.2222222222222222,0.2222222222222222,0.14285714285714285,0.5714285714285714
505119,0,6,5,0,5,6,0.0,0.0,0.0,0.5454545454545454
505166,0,6,13,0,13,6,0.0,0.0,0.0,0.3157894736842105
505463,0,0,10,0,10,0,0.0,0.0,,0.0
505850,0,10,18,0,15,10,0.0,0.0,0.0,0.35714285714285715
505926,0,8,1,0,1,8,0.0,0.0,0.0,0.8888888888888888
