patch_idx,tp,detected,truth,tp_small,truth_small,unmatched,recall,recall_small,precision,new_crater_pct
498512,0,9,21,0,20,9,0.0,0.0,0.0,0.3
498623,5,32,38,4,37,27,0.13157894736842105,0.10810810810810811,0.15625,0.4153846153846154
498676,1,13,25,1,25,12,0.04,0.04,0.07692307692307693,0.32432432432432434
498788,1,13,17,1,17,12,0.058823529411764705,0.058823529411764705,0.07692307692307693,0.41379310344827586
498881,0,3,2,0,2,3,0.0,0.0,0.0,0.6
498886,0,2,2,0,2,2,0.0,0.0,0.0,0.5
498900,0,4,1,0,1,4,0.0,0.0,0.0,0.8
499467,1,7,6,1,6,6,0.16666666666666666,0.16666666666666666,0.14285714285714285,0.5
499469,0,4,5,0,5,4,0.0,0.0,0.0,0.4444444444444444
499498,0,15,13,0,13,15,0.0,0.0,0.0,0.5357142857142857
499510,0,12,8,0,8,12,0.0,0.0,0.0,0.6
499518,0,17,12,0,12,17,0.0,0.0,0.0,0.5862068965517241
499531,0,10,3,0,2,10,0.0,0.0,0.0,0.7692307692307693
499537,0,8,14,0,12,8,0.0,0.0,0.0,0.36363636363636365
499639,0,14,16,0,15,14,0.0,0.0,0.0,0.4666666666666667
499667,3,14,21,3,21,11,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.34375
499672,0,11,7,0,7,11,0.0,0.0,0.0,0.6111111111111112
499825,1,26,13,1,13,25,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.6578947368421053
499870,4,35,51,4,51,31,0.0784313725490196,0.0784313725490196,0.11428571428571428,0.3780487804878049
499937,0,23,4,0,4,23,0.0,0.0,0.0,0.8518518518518519
499951,0,27,10,0,10,27,0.0,0.0,0.0,0.7297297297297297
500016,0,23,22,0,20,23,0.0,0.0,0.0,0.5111111111111111
500035,1,18,11,1,10,17,0.09090909090909091,0.1,0.05555555555555555,0.6071428571428571
500038,0,16,10,0,9,16,0.0,0.0,0.0,0.6153846153846154
500083,2,29,19,2,17,27,0.10526315789473684,0.11764705882352941,0.06896551724137931,0.5869565217391305
500116,0,5,6,0,6,5,0.0,0.0,0.0,0.45454545454545453
500142,2,26,39,2,38,24,0.05128205128205128,0.05263157894736842,0.07692307692307693,0.38095238095238093
500225,1,20,11,1,11,19,0.09090909090909091,0.09090909090909091,0.05,0.6333333333333333
500367,1,4,3,1,3,3,0.3333333333333333,0.3333333333333333,0.25,0.5
501007,0,8,5,0,5,8,0.0,0.0,0.0,0.6153846153846154
501104,0,9,7,0,7,9,0.0,0.0,0.0,0.5625
501137,0,13,13,0,13,13,0.0,0.0,0.0,0.5
501208,1,18,11,1,11,17,0.09090909090909091,0.09090909090909091,0.05555555555555555,0.6071428571428571
501284,0,23,19,0,18,23,0.0,0.0,0.0,0.5476190476190477
501300,0,16,22,0,20,16,0.0,0.0,0.0,0.42105263157894735
501398,0,5,7,0,7,5,0.0,0.0,0.0,0.4166666666666667
501412,0,5,8,0,8,5,0.0,0.0,0.0,0.38461538461538464
501465,0,4,10,0,10,4,0.0,0.0,0.0,0.2857142857142857
501534,0,6,16,0,16,6,0.0,0.0,0.0,0.2727272727272727
501542,0,2,2,0,2,2,0.0,0.0,0.0,0.5
502534,0,5,15,0,15,5,0.0,0.0,0.0,0.25
502568,0,5,7,0,7,5,0.0,0.0,0.0,0.4166666666666667
502585,0,5,6,0,6,5,0.0,0.0,0.0,0.45454545454545453
502597,0,2,2,0,2,2,0.0,0.0,0.0,0.5
502599,0,4,2,0,2,4,0.0,0.0,0.0,0.6666666666666666
502666,0,13,14,0,14,13,0.0,0.0,0.0,0.48148148148148145
502697,0,7,10,0,10,7,0.0,0.0,0.0,0.4117647058823529
502709,0,9,11,0,10,9,0.0,0.0,0.0,0.45
502795,0,4,4,0,4,4,0.0,0.0,0.0,0.5
502836,0,6,4,0,4,6,0.0,0.0,0.0,0.6
502837,0,8,3,0,3,8,0.0,0.0,0.0,0.7272727272727273
502889,1,17,13,1,13,16,0.07692307692307693,0.07692307692307693,0.058823529411764705,0.5517241379310345
502973,1,23,21,1,21,22,0.047619047619047616,0.047619047619047616,0.043478260869565216,0.5116279069767442
503075,0,7,7,0,7,7,0.0,0.0,0.0,0.5
503175,0,2,1,0,1,2,0.0,0.0,0.0,0.6666666666666666
503260,1,17,24,1,23,16,0.041666666666666664,0.043478260869565216,0.058823529411764705,0.4
503298,1,8,14,1,14,7,0.07142857142857142,0.07142857142857142,0.125,0.3333333333333333
503907,0,8,7,0,7,8,0.0,0.0,0.0,0.5333333333333333
503938,0,15,8,0,8,15,0.0,0.0,0.0,0.6521739130434783
503963,0,9,8,0,8,9,0.0,0.0,0.0,0.5294117647058824
504020,0,2,2,0,2,2,0.0,0.0,0.0,0.5
504099,2,20,16,2,16,18,0.125,0.125,0.1,0.5294117647058824
504134,0,12,15,0,15,12,0.0,0.0,0.0,0.4444444444444444
504142,0,9,7,0,6,9,0.0,0.0,0.0,0.5625
504148,0,7,8,0,8,7,0.0,0.0,0.0,0.4666666666666667
504224,0,9,3,0,3,9,0.0,0.0,0.0,0.75
504288,6,42,56,6,55,36,0.10714285714285714,0.10909090909090909,0.14285714285714285,0.391304347826087
504305,9,50,43,9,43,41,0.20930232558139536,0.20930232558139536,0.18,0.4880952380952381
504342,5,44,37,5,37,39,0.13513513513513514,0.13513513513513514,0.11363636363636363,0.5131578947368421
504403,0,33,26,0,25,33,0.0,0.0,0.0,0.559322033898305
504512,12,46,55,12,55,34,0.21818181818181817,0.21818181818181817,0.2608695652173913,0.38202247191011235
504554,2,37,40,2,40,35,0.05,0.05,0.05405405405405406,0.4666666666666667
504666,1,35,16,1,16,34,0.0625,0.0625,0.02857142857142857,0.68
504676,3,25,46,3,45,22,0.06521739130434782,0.06666666666666667,0.12,0.3235294117647059
504691,0,18,24,0,24,18,0.0,0.0,0.0,0.42857142857142855
504781,2,30,35,2,35,28,0.05714285714285714,0.05714285714285714,0.06666666666666667,0.4444444444444444
504814,1,16,22,1,22,15,0.045454545454545456,0.045454545454545456,0.0625,0.40540540540540543
504843,0,7,30,0,30,7,0.0,0.0,0.0,0.1891891891891892
504846,0,4,9,0,9,4,0.0,0.0,0.0,0.3076923076923077
504870,0,17,13,0,13,17,0.0,0.0,0.0,0.5666666666666667
504888,4,18,29,4,29,14,0.13793103448275862,0.13793103448275862,0.2222222222222222,0.32558139534883723
504916,2,19,31,2,30,17,0.06451612903225806,0.06666666666666667,0.10526315789473684,0.3541666666666667
505017,0,6,5,0,5,6,0.0,0.0,0.0,0.5454545454545454
505059,0,1,1,0,1,1,0.0,0.0,0.0,0.5
505072,0,3,1,0,1,3,0.0,0.0,0.0,0.75
505108,2,14,9,2,9,12,0.2222222222222222,0.2222222222222222,0.14285714285714285,0.5714285714285714
505119,0,4,5,0,5,4,0.0,0.0,0.0,0.4444444444444444
505166,0,7,13,0,13,7,0.0,0.0,0.0,0.35
505463,0,0,10,0,10,0,0.0,0.0,,0.0
505850,0,11,18,0,15,11,0.0,0.0,0.0,0.3793103448275862
505926,0,8,1,0,1,8,0.0,0.0,0.0,0.8888888888888888
505931,0,5,7,0,7,5,0.0,0.0,0.0,0.4166666666666667
505992,0,4,12,0,11,4,0.0,0.0,0.0,0.25
506144,7,33,44,7,44,26,0.1590909090909091,0.1590909090909091,0.21212121212121213,0.37142857142857144
506146,3,31,46,3,46,28,0.06521739130434782,0.06521739130434782,0.0967741935483871,0.3783783783783784
506148,3,25,42,3,42,22,0.07142857142857142,0.07142857142857142,0.12,0.34375
506183,7,35,46,7,44,28,0.15217391304347827,0.1590909090909091,0.2,0.3783783783783784
506250,7,33,54,7,53,26,0.12962962962962962,0.1320754716981132,0.21212121212121213,0.325
506256,4,34,40,4,38,30,0.1,0.10526315789473684,0.11764705882352941,0.42857142857142855
506327,2,39,31,2,31,37,0.06451612903225806,0.06451612903225806,0.05128205128205128,0.5441176470588235
